Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Preferred Payment Method,Frequency of Purchases,Gender_encoded,Item Purchased_encoded,Category_encoded,Location_encoded,Size_encoded,Color_encoded,Season_encoded,Subscription Status_encoded,Payment Method_encoded,Shipping Type_encoded,Discount Applied_encoded,Promo Code Used_encoded,Preferred Payment Method_encoded,Frequency of Purchases_encoded,Is_High_Value,Is_Frequent_Buyer,Has_Subscription,Used_Discount,Used_Promo,Customer_Engagement_Score,Age_Group,Age_Group_encoded,Spending_Per_Purchase
3394,1.0477388115966193,Female,Dress,Clothing,1.2767159528198881,Arizona,M,Gold,Fall,-0.9075835732839896,No,PayPal,Next Day Air,No,No,1.7063340917034397,Debit Card,Monthly,0,5,1,2,1,6,0,0,4,3,0,0,3,4,1,1,0,0,0,0,Young Adult,0,0.4717510512592659
3395,-0.8594483448512854,Female,Sandals,Footwear,1.6145201890157557,Vermont,S,Yellow,Spring,0.6284482751412582,No,Cash,Store Pickup,No,No,-1.13196466583466,PayPal,Annually,0,14,2,44,2,24,1,0,1,5,0,0,4,0,1,0,0,0,0,0,,1,-3.0890889008847315
3396,-0.004502378167741921,Female,Dress,Clothing,-0.7078839348308341,Colorado,M,Silver,Winter,-0.9075835732839896,No,Debit Card,Free Shipping,No,No,-0.7166038720485968,Debit Card,Every 3 Months,0,5,1,5,1,19,3,0,3,2,0,0,3,2,0,0,0,0,0,0,,1,-2.497860291698206
3397,-0.9909784935718305,Female,Pants,Clothing,-0.9612371119777348,Tennessee,XL,Black,Winter,1.7455623467232562,No,PayPal,Next Day Air,No,No,-1.4088718616920357,PayPal,Quarterly,0,13,1,41,3,1,3,0,4,3,0,0,4,5,0,0,0,0,0,0,,1,2.3509495322075824
3398,-1.6486292371745563,Female,Blouse,Clothing,-0.9190115824532513,New Jersey,L,Yellow,Summer,-1.4661406090749887,No,Bank Transfer,Standard,No,No,-0.8550574699772845,Bank Transfer,Bi-Weekly,0,2,1,29,0,24,2,0,0,4,0,0,0,1,0,0,0,0,0,0,,1,-3.0890889008847315
3399,0.6531483654349838,Female,Jeans,Clothing,0.009950067085384573,Montana,L,Pink,Winter,0.06989123935025852,No,Cash,Standard,No,No,1.2909732979173763,Cash,Fortnightly,0,11,1,25,0,16,3,0,1,4,0,0,1,3,1,1,0,0,0,0,Young Adult,0,0.004343161526338934
3400,-0.26756267560883223,Female,Pants,Clothing,-0.2011775805370327,Montana,XL,Yellow,Winter,-0.6283050553884905,No,Debit Card,Standard,No,No,0.7371589062026251,Debit Card,Annually,0,13,1,25,3,24,3,0,3,4,0,0,3,0,0,1,0,0,0,0,,1,-0.11580839255333329
3401,-0.3333277499691048,Female,Sunglasses,Accessories,-0.3700796986349665,Nevada,M,Lavender,Fall,1.4662838288277564,No,Debit Card,Free Shipping,No,No,-0.508923475155565,Venmo,Fortnightly,0,22,0,27,1,10,0,0,3,2,0,0,5,3,0,0,0,0,0,0,,1,-0.7536090200039631
3402,-0.004502378167741921,Female,Backpack,Accessories,0.47443089185470255,Nevada,L,Peach,Winter,-0.4886657964407405,No,Venmo,Standard,No,No,0.9448393030956568,Credit Card,Weekly,0,0,0,27,0,15,3,0,5,4,0,0,2,6,1,1,0,0,0,0,,1,0.24394349245181193
3403,-1.4513340140937385,Female,Hoodie,Clothing,0.05217559660986802,Louisiana,M,Black,Spring,0.9077267930367581,No,Venmo,2-Day Shipping,No,No,-0.9935110679059723,PayPal,Every 3 Months,0,9,1,17,1,1,1,0,5,0,0,0,4,2,1,0,0,0,0,0,,1,3.019915543557773
3404,-0.925213419211558,Female,Boots,Footwear,0.22107771470780183,Illinois,M,Olive,Summer,0.20953049829800843,No,Credit Card,Standard,No,No,-1.6857790575494114,Cash,Bi-Weekly,0,3,2,12,1,13,2,0,2,4,0,0,1,1,1,0,0,0,0,0,,1,-0.3223745494617599
3405,1.6396244808390725,Female,Gloves,Accessories,-1.0879137005511852,South Carolina,L,Olive,Fall,0.20953049829800843,No,Cash,2-Day Shipping,No,No,0.5987053082739373,Credit Card,Annually,0,6,0,39,0,13,0,0,1,0,0,0,2,0,0,1,0,0,0,0,Young Adult,0,-0.6804967087560153
3406,-1.0567435679321031,Female,Blouse,Clothing,1.1500393642464377,Washington,M,White,Summer,0.6284482751412582,No,Venmo,Store Pickup,No,No,1.498653694810408,Bank Transfer,Bi-Weekly,0,2,1,46,1,23,2,0,5,5,0,0,0,1,1,1,0,0,0,0,,1,0.46026360781208614
3407,0.8504435885158015,Female,Sweater,Clothing,0.8122351280505701,Nebraska,M,Red,Spring,0.3491697572457584,No,Venmo,Store Pickup,No,No,-0.09356268136950165,Venmo,Quarterly,0,23,1,26,1,18,1,0,5,5,0,0,5,5,1,0,0,0,0,0,Young Adult,0,0.896074236305435
3408,0.12702777055280323,Female,Dress,Clothing,-0.5812073462573837,Alabama,S,Purple,Spring,-1.6057798680227386,No,Bank Transfer,Store Pickup,No,No,-0.37046987722687724,Cash,Quarterly,0,5,1,0,2,17,1,0,0,5,0,0,1,5,0,0,0,0,0,0,Young Adult,0,-0.9232399296432807
3409,0.25855791927334837,Female,Socks,Clothing,0.516656421379186,Montana,L,Purple,Summer,0.9077267930367581,No,PayPal,Standard,No,No,-0.9935110679059723,Bank Transfer,Annually,0,21,1,25,0,17,2,0,4,4,0,0,0,0,1,0,0,0,0,0,Young Adult,0,3.019915543557773
3410,-1.3198038653731934,Female,Shirt,Clothing,1.4033925413933384,Minnesota,M,Teal,Summer,-0.7679443143362397,No,PayPal,Next Day Air,No,No,-1.5473254596207235,Credit Card,Every 3 Months,0,16,1,22,1,20,2,0,4,3,0,0,2,2,1,0,0,0,0,0,,1,-2.564091468293541
3411,0.3900880679938935,Female,Sandals,Footwear,0.6855585394771198,Ohio,L,Teal,Summer,0.7680875340890075,No,PayPal,Free Shipping,No,No,0.875612504131313,Bank Transfer,Bi-Weekly,0,14,2,34,0,20,2,0,4,2,0,0,0,1,1,1,0,0,0,0,Young Adult,0,0.36551181972133157
3412,-0.9909784935718305,Female,Shoes,Footwear,-0.15895205101254922,New York,L,Gray,Winter,1.605923087775507,No,Venmo,2-Day Shipping,No,No,1.3602000968817203,Cash,Weekly,0,17,2,31,0,7,3,0,5,0,0,0,1,6,0,1,0,0,0,0,,1,-0.06734685386317692
3413,1.1135038859568918,Female,Sandals,Footwear,0.981137246148504,Indiana,M,Magenta,Fall,0.06989123935025852,No,Credit Card,Store Pickup,No,No,0.39102491138090567,Venmo,Quarterly,0,14,2,13,1,11,0,0,2,5,0,0,5,5,1,1,0,0,0,0,Young Adult,0,0.7053340584493948
3414,-0.6621531217704677,Female,Gloves,Accessories,1.2767159528198881,Delaware,XL,Black,Winter,-1.7454191269704884,No,Cash,Express,No,No,-0.6473770730842529,PayPal,Bi-Weekly,0,6,0,7,3,1,3,0,1,1,0,0,4,1,1,0,0,0,0,0,,1,3.019915543557773
3415,-1.1225086422923756,Female,Boots,Footwear,1.445618070917822,Connecticut,M,Maroon,Spring,1.605923087775507,No,Venmo,Next Day Air,No,No,-1.5473254596207235,Bank Transfer,Quarterly,0,3,2,6,1,12,1,0,5,3,0,0,0,5,1,0,0,0,0,0,,1,-2.6412403178167194
3416,-0.39909282432937737,Female,Blouse,Clothing,0.3477543032812522,New York,M,Gold,Fall,-1.0472228322317396,No,Credit Card,2-Day Shipping,No,No,-0.7166038720485968,Bank Transfer,Annually,0,2,1,31,1,6,0,0,2,0,0,0,0,0,1,0,0,0,0,0,,1,1.2270961702796628
3417,-1.254038791012921,Female,Sandals,Footwear,-0.2856286395859996,Alabama,M,Purple,Spring,-0.7679443143362397,No,PayPal,Store Pickup,No,No,-0.9935110679059723,Bank Transfer,Every 3 Months,0,14,2,0,1,17,1,0,4,5,0,0,0,2,0,0,0,0,0,0,,1,-3.0890889008847315
3418,0.6531483654349838,Female,Coat,Outerwear,-1.0456881710267016,Massachusetts,M,Blue,Summer,-1.1868620911794894,No,PayPal,2-Day Shipping,No,No,-0.23201627929818944,Debit Card,Fortnightly,0,4,3,20,1,2,2,0,4,0,0,0,3,3,0,0,0,0,0,0,Young Adult,0,-1.3616020012391865
3419,0.5873832910747112,Female,Jacket,Outerwear,-1.256815818649119,South Carolina,M,Beige,Summer,-1.3265013501272394,No,Cash,Free Shipping,No,No,0.6679321072382812,Debit Card,Annually,0,10,3,39,1,0,2,0,1,2,0,0,3,0,0,1,0,0,0,0,Young Adult,0,-0.7535173723168637
3420,-1.385568939733466,Female,Jewelry,Accessories,-1.4257179367470527,West Virginia,L,Indigo,Winter,-0.9075835732839896,No,Venmo,Store Pickup,No,No,-1.4088718616920357,Venmo,Bi-Weekly,0,12,0,47,0,9,3,0,5,5,0,0,5,1,0,0,0,0,0,0,,1,3.019915543557773
3421,-1.6486292371745563,Female,Hat,Accessories,0.009950067085384573,Kentucky,M,Purple,Winter,-0.4886657964407405,No,Debit Card,Express,No,No,0.6679321072382812,PayPal,Bi-Weekly,0,8,0,16,1,17,3,0,3,1,0,0,4,1,1,1,0,0,0,0,,1,0.005965510851553566
3422,0.8504435885158015,Female,Shoes,Footwear,-1.256815818649119,New Jersey,M,Maroon,Summer,-1.1868620911794894,No,PayPal,Free Shipping,No,No,0.11411771552353005,PayPal,Weekly,0,17,2,29,1,12,2,0,4,2,0,0,4,6,0,1,0,0,0,0,Young Adult,0,-1.1280817108796573
3423,-1.6486292371745563,Female,Coat,Outerwear,1.3189414823443715,New York,L,Beige,Winter,-0.7679443143362397,No,Credit Card,Next Day Air,No,No,-1.13196466583466,Venmo,Monthly,0,4,3,31,0,0,3,0,2,3,0,0,5,4,1,0,0,0,0,0,,1,-3.0890889008847315
3424,-0.7279181961307403,Female,Boots,Footwear,0.47443089185470255,Massachusetts,M,Brown,Spring,0.06989123935025852,No,Venmo,Next Day Air,No,No,-0.3012430782625333,PayPal,Bi-Weekly,0,3,2,20,1,3,1,0,5,3,0,0,4,1,1,0,0,0,0,0,,1,0.6789641391673444
3425,-0.7279181961307403,Female,Scarf,Accessories,0.17885218518331839,Florida,L,Green,Summer,-0.20938727854524067,No,Venmo,2-Day Shipping,No,No,-0.16278948033384555,Credit Card,Monthly,0,15,0,8,0,8,2,0,5,0,0,0,2,4,1,0,0,0,0,0,,1,0.21362868834309126
3426,-0.39909282432937737,Female,Hat,Accessories,-0.24340311006151613,Michigan,M,Blue,Summer,0.7680875340890075,No,Bank Transfer,Next Day Air,No,No,-1.5473254596207235,Debit Card,Bi-Weekly,0,8,0,21,1,2,2,0,0,3,0,0,3,1,0,0,0,0,0,0,,1,0.44471366311040156
3427,0.1927928449130758,Female,Socks,Clothing,-1.0456881710267016,Oregon,XL,Magenta,Fall,1.4662838288277564,No,PayPal,2-Day Shipping,No,No,0.39102491138090567,Credit Card,Annually,0,21,1,36,3,11,0,0,4,0,0,0,2,0,0,1,0,0,0,0,Young Adult,0,-0.7517393559750274
3428,-0.3333277499691048,Female,T-shirt,Clothing,-0.9190115824532513,Michigan,XL,Turquoise,Winter,-1.7454191269704884,No,Bank Transfer,Store Pickup,No,No,1.2909732979173763,Cash,Annually,0,24,1,21,3,21,3,0,0,5,0,0,1,0,0,1,0,0,0,0,,1,-0.4011446066563432
3429,-0.7936832704910128,Female,Jewelry,Accessories,0.3899798328057356,Washington,M,Gray,Fall,-1.7454191269704884,No,Debit Card,Next Day Air,No,No,-0.37046987722687724,Venmo,Monthly,0,12,0,46,1,7,0,0,3,3,0,0,5,4,1,0,0,0,0,0,,1,0.6194776368886815
3430,-1.1225086422923756,Female,Skirt,Clothing,1.5300691299667888,Alaska,S,Purple,Winter,1.1870053109322567,No,Debit Card,Express,No,No,0.5987053082739373,Debit Card,Weekly,0,19,1,1,2,17,3,0,3,1,0,0,3,6,1,1,0,0,0,0,,1,0.9570676484578309
3431,1.5080943321185272,Female,Socks,Clothing,0.5588819509036694,Montana,M,Lavender,Winter,0.6284482751412582,No,Credit Card,Next Day Air,No,No,-0.5781502741199089,Bank Transfer,Every 3 Months,0,21,1,25,1,10,3,0,2,3,0,0,0,2,1,0,0,0,0,0,Young Adult,0,1.3248365866249945
3432,0.12702777055280323,Female,Belt,Accessories,-0.45453075768393336,New Mexico,S,Green,Summer,0.6284482751412582,No,Cash,Express,No,No,-0.37046987722687724,Venmo,Annually,0,1,0,30,2,8,2,0,1,1,0,0,5,0,0,0,0,0,0,0,Young Adult,0,-0.7220158992260683
3433,-0.5306229730499226,Female,Boots,Footwear,-0.6656584053063507,Connecticut,M,Gray,Summer,1.4662838288277564,No,Credit Card,2-Day Shipping,No,No,1.429426895846064,PayPal,Every 3 Months,0,3,2,6,1,7,2,0,2,0,0,0,4,2,0,1,0,0,0,0,,1,-0.273998121303638
3434,1.1792689603171644,Female,Socks,Clothing,1.4033925413933384,Alaska,M,Yellow,Spring,1.0473660519845074,No,Cash,Free Shipping,No,No,0.18334451448787395,PayPal,Annually,0,21,1,1,1,24,1,0,1,2,0,0,4,0,1,1,0,0,0,0,Young Adult,0,1.1859543220181288
3435,-0.8594483448512854,Female,Pants,Clothing,0.516656421379186,Ohio,S,Orange,Summer,-0.6283050553884905,No,PayPal,2-Day Shipping,No,No,-1.339645062727692,Venmo,Fortnightly,0,13,1,34,2,14,2,0,4,0,0,0,5,3,1,0,0,0,0,0,,1,-1.5211657052509895
3436,1.5738594064787998,Female,Socks,Clothing,1.3189414823443715,Montana,M,Beige,Summer,-1.4661406090749887,No,Debit Card,2-Day Shipping,No,No,1.7063340917034397,Debit Card,Bi-Weekly,0,21,1,25,1,0,2,0,3,0,0,0,3,1,1,1,0,0,0,0,Young Adult,0,0.4873535334708784
3437,0.8504435885158015,Female,Belt,Accessories,0.981137246148504,Nebraska,L,Peach,Winter,-1.3265013501272394,No,Venmo,2-Day Shipping,No,No,1.0832929010243446,Bank Transfer,Monthly,0,1,0,26,0,15,3,0,5,0,0,0,0,4,1,1,0,0,0,0,Young Adult,0,0.4709550182147137
3438,-1.4513340140937385,Female,Jacket,Outerwear,0.09440112613435148,Oklahoma,S,Green,Winter,-0.3490265374929906,No,Venmo,2-Day Shipping,No,No,1.7063340917034397,PayPal,Annually,0,10,3,35,2,8,3,0,5,0,0,0,4,0,1,1,0,0,0,0,,1,0.03488154933411524
3439,-1.1882737166526482,Female,Shirt,Clothing,0.47443089185470255,Kentucky,M,Violet,Fall,-1.0472228322317396,No,Debit Card,Store Pickup,No,No,0.5294785093095934,Credit Card,Monthly,0,16,1,16,1,22,0,0,3,5,0,0,2,4,1,1,0,0,0,0,,1,0.31019127693978565
3440,-0.07026745252801449,Female,Gloves,Accessories,1.4033925413933384,Idaho,M,Gray,Summer,1.0473660519845074,No,Cash,Express,No,No,-0.024335882405157744,Venmo,Quarterly,0,6,0,11,1,7,2,0,1,1,0,0,5,5,1,0,0,0,0,0,,1,1.4383972066666861
3441,0.061262696192530657,Female,Handbag,Accessories,0.13662665565883492,Maryland,L,Magenta,Fall,0.7680875340890075,No,Credit Card,2-Day Shipping,No,No,-1.6165522585850673,PayPal,Weekly,0,7,0,19,0,11,0,0,2,0,0,0,4,6,1,0,0,0,0,0,Young Adult,0,-0.22159785120628858
3442,1.3107991090377096,Female,Sweater,Clothing,1.5300691299667888,Tennessee,XL,Charcoal,Fall,0.48880901619350764,No,Debit Card,Standard,No,No,-0.7166038720485968,Credit Card,Annually,0,23,1,41,3,4,0,0,3,4,0,0,2,0,1,0,0,0,0,0,Young Adult,0,3.019915543557773
3443,-1.0567435679321031,Female,Skirt,Clothing,0.7700095985260866,Michigan,M,Violet,Spring,0.7680875340890075,No,Venmo,Next Day Air,No,No,-0.9242842689416284,PayPal,Weekly,0,19,1,21,1,22,1,0,5,3,0,0,4,6,1,0,0,0,0,0,,1,3.019915543557773
3444,0.1927928449130758,Female,Dress,Clothing,-1.5101689957960196,Tennessee,L,Silver,Summer,1.7455623467232562,No,PayPal,Free Shipping,No,No,0.18334451448787395,Cash,Bi-Weekly,0,5,1,41,0,19,2,0,4,2,0,0,1,1,0,1,0,0,0,0,Young Adult,0,-1.2761870928599253
3445,0.5873832910747112,Female,Pants,Clothing,0.13662665565883492,Rhode Island,S,Green,Summer,0.06989123935025852,No,Cash,2-Day Shipping,No,No,-0.9242842689416284,Bank Transfer,Bi-Weekly,0,13,1,38,2,8,2,0,1,0,0,0,0,1,1,0,0,0,0,0,Young Adult,0,1.8044685529550684
3446,-0.13603252688828707,Female,Hat,Accessories,-0.07450099196358233,Florida,M,Magenta,Fall,1.605923087775507,No,Venmo,Standard,No,No,-1.5473254596207235,Debit Card,Annually,0,8,0,8,1,11,0,0,5,4,0,0,3,0,0,0,0,0,0,0,,1,0.13611826501768945
3447,0.4558531423541661,Female,Boots,Footwear,-0.2011775805370327,Louisiana,S,Purple,Spring,1.7455623467232562,No,Debit Card,2-Day Shipping,No,No,-0.37046987722687724,Cash,Weekly,0,3,2,17,2,17,1,0,3,0,0,0,1,6,0,0,0,0,0,0,Young Adult,0,-0.3195678383916434
3448,1.1792689603171644,Female,Sandals,Footwear,-0.07450099196358233,Arkansas,M,Blue,Fall,0.7680875340890075,No,Debit Card,Express,No,No,-1.5473254596207235,Bank Transfer,Bi-Weekly,0,14,2,3,1,2,0,0,3,1,0,0,0,1,0,0,0,0,0,0,Young Adult,0,0.13611826501768945
3449,-1.7143943115348288,Female,Coat,Outerwear,-1.3412668776980858,Kentucky,S,Yellow,Winter,0.48880901619350764,No,PayPal,Express,No,No,0.46025171034524953,Bank Transfer,Fortnightly,0,4,3,16,2,24,3,0,4,1,0,0,0,3,0,1,0,0,0,0,,1,-0.9185175872048581
3450,0.25855791927334837,Female,Blouse,Clothing,-0.9612371119777348,Kansas,M,Brown,Spring,1.0473660519845074,No,PayPal,Standard,No,No,0.6679321072382812,Cash,Monthly,0,2,1,15,1,3,1,0,4,4,0,0,1,4,0,1,0,0,0,0,Young Adult,0,-0.5763046995775662
3451,-1.5828641628142837,Female,Shorts,Clothing,0.7700095985260866,Vermont,M,Pink,Spring,-0.20938727854524067,No,PayPal,Store Pickup,No,No,0.39102491138090567,PayPal,Monthly,0,18,1,44,1,16,1,0,4,5,0,0,4,4,1,1,0,0,0,0,,1,0.5535555777801842
3452,-0.7936832704910128,Female,Blouse,Clothing,0.5588819509036694,Nevada,XL,Silver,Fall,-1.0472228322317396,No,Bank Transfer,Free Shipping,No,No,-0.8550574699772845,Credit Card,Annually,0,2,1,27,3,19,0,0,0,2,0,0,2,0,1,0,0,0,0,0,,1,3.019915543557773
3453,-1.1882737166526482,Female,Jacket,Outerwear,-1.6790711138939534,Oklahoma,M,Indigo,Spring,-0.06974801959749076,No,Credit Card,Next Day Air,No,No,-1.5473254596207235,Venmo,Fortnightly,0,10,3,35,1,9,1,0,2,3,0,0,5,3,0,0,0,0,0,0,,1,3.019915543557773
3454,-0.8594483448512854,Female,Shirt,Clothing,0.009950067085384573,Alabama,L,Pink,Winter,0.7680875340890075,No,Venmo,Standard,No,No,1.567880493774752,Venmo,Bi-Weekly,0,16,1,0,0,16,3,0,5,4,0,0,5,1,1,1,0,0,0,0,,1,0.003874817036659716
3455,0.7189134397952563,Female,Handbag,Accessories,0.47443089185470255,Louisiana,S,Lavender,Fall,1.1870053109322567,No,Cash,Store Pickup,No,No,-0.7166038720485968,PayPal,Bi-Weekly,0,7,0,17,2,10,0,0,1,5,0,0,4,1,1,0,0,0,0,0,Young Adult,0,1.674090945717007
3456,0.32432299363362094,Female,T-shirt,Clothing,1.2344904232954046,Ohio,M,Orange,Fall,1.3266445698800071,No,Bank Transfer,Standard,No,No,-0.8550574699772845,Venmo,Annually,0,24,1,34,1,14,0,0,0,4,0,0,5,0,1,0,0,0,0,0,Young Adult,0,3.019915543557773
3457,-0.13603252688828707,Female,Hoodie,Clothing,-0.2856286395859996,Texas,M,Red,Fall,1.1870053109322567,No,Bank Transfer,Express,No,No,-0.3012430782625333,Venmo,Monthly,0,9,1,42,1,18,0,0,0,1,0,0,5,4,0,0,0,0,0,0,,1,-0.40876681246431285
3458,1.3107991090377096,Female,Jewelry,Accessories,1.1500393642464377,Maryland,M,Gray,Summer,-1.0472228322317396,No,Bank Transfer,Express,No,No,0.25257131345221784,Cash,Fortnightly,0,12,0,19,1,7,2,0,0,1,0,0,1,3,1,1,0,0,0,0,Young Adult,0,0.9181428249995672
3459,1.5738594064787998,Female,Jewelry,Accessories,-0.9612371119777348,West Virginia,L,Violet,Spring,-0.4886657964407405,No,PayPal,Standard,No,No,-0.09356268136950165,Venmo,Quarterly,0,12,0,47,0,22,1,0,4,4,0,0,5,5,0,0,0,0,0,0,Young Adult,0,-1.0604562413979506
3460,1.5738594064787998,Female,Hoodie,Clothing,-0.9612371119777348,Ohio,L,Green,Fall,0.06989123935025852,No,Venmo,Express,No,No,-0.3012430782625333,PayPal,Annually,0,9,1,34,0,8,0,0,5,1,0,0,4,0,0,0,0,0,0,0,Young Adult,0,-1.3756387694702303
3461,-0.20179760124855964,Female,Scarf,Accessories,0.7700095985260866,Indiana,M,Gold,Spring,-0.9075835732839896,No,Credit Card,Express,No,No,-1.4088718616920357,Bank Transfer,Bi-Weekly,0,15,0,13,1,6,1,0,2,1,0,0,0,1,1,0,0,0,0,0,,1,-1.8832540721671418
3462,0.4558531423541661,Female,Shoes,Footwear,-1.5523945253205031,Wyoming,S,Maroon,Spring,0.9077267930367581,No,Venmo,Standard,No,No,1.498653694810408,Cash,Quarterly,0,17,2,49,2,12,1,0,5,4,0,0,1,5,0,1,0,0,0,0,Young Adult,0,-0.6212923897956555
3463,-0.004502378167741921,Female,Jeans,Clothing,0.5588819509036694,Michigan,L,Olive,Spring,1.0473660519845074,No,Bank Transfer,Standard,No,No,0.5987053082739373,Credit Card,Every 3 Months,0,11,1,21,0,13,1,0,0,4,0,0,2,2,1,1,0,0,0,0,,1,0.3495840965881783
3464,-1.1225086422923756,Female,Jewelry,Accessories,-1.3834924072225694,Maine,M,Yellow,Fall,-1.3265013501272394,No,Debit Card,2-Day Shipping,No,No,1.3602000968817203,PayPal,Fortnightly,0,12,0,18,1,24,0,0,3,0,0,0,4,3,0,1,0,0,0,0,,1,-0.5861758962938904
3465,-0.5306229730499226,Female,Coat,Outerwear,-0.03227546243909888,Utah,S,Peach,Winter,-1.4661406090749887,No,Debit Card,Next Day Air,No,No,-0.9242842689416284,PayPal,Annually,0,4,3,43,2,15,3,0,3,3,0,0,4,0,0,0,0,0,0,0,,1,-0.4262715553022493
3466,-1.6486292371745563,Female,Backpack,Accessories,-0.2856286395859996,Iowa,M,Gold,Spring,-0.4886657964407405,No,Bank Transfer,Standard,No,No,0.39102491138090567,Debit Card,Weekly,0,0,0,14,1,6,1,0,0,4,0,0,3,6,0,1,0,0,0,0,,1,-0.20533682556586913
3467,0.32432299363362094,Female,Socks,Clothing,-0.7501094643553176,Maryland,S,Purple,Summer,1.1870053109322567,No,Debit Card,Standard,No,No,1.2217464989530324,Bank Transfer,Annually,0,21,1,19,2,17,2,0,3,4,0,0,0,0,0,1,0,0,0,0,Young Adult,0,-0.3376215354491597
3468,-1.7143943115348288,Female,Scarf,Accessories,-0.6234328757818672,Texas,M,Charcoal,Fall,1.7455623467232562,No,Bank Transfer,Next Day Air,No,No,-1.4088718616920357,Credit Card,Annually,0,15,0,42,1,4,0,0,0,3,0,0,2,0,0,0,0,0,0,0,,1,1.524763463061295
3469,-0.5306229730499226,Female,Sunglasses,Accessories,1.2344904232954046,Ohio,S,Indigo,Winter,-0.3490265374929906,No,Credit Card,Standard,No,No,0.7371589062026251,Debit Card,Quarterly,0,22,0,34,2,9,3,0,2,4,0,0,3,5,1,1,0,0,0,0,,1,0.7106375927312037
3470,-0.5306229730499226,Female,Socks,Clothing,1.0655883051974708,North Dakota,L,Magenta,Fall,-0.6283050553884905,No,Bank Transfer,Store Pickup,No,No,-0.9242842689416284,Cash,Annually,0,21,1,33,0,11,0,0,0,5,0,0,1,0,1,0,0,0,0,0,,1,3.019915543557773
3471,-1.6486292371745563,Female,Coat,Outerwear,0.3899798328057356,West Virginia,S,Olive,Summer,1.0473660519845074,No,Cash,Free Shipping,No,No,0.39102491138090567,Cash,Bi-Weekly,0,4,3,47,2,13,2,0,1,2,0,0,1,1,1,1,0,0,0,0,,1,0.28035431257560495
3472,-0.07026745252801449,Female,Sandals,Footwear,0.2633032442322853,North Carolina,S,Blue,Spring,-0.9075835732839896,No,Cash,Store Pickup,No,No,0.39102491138090567,Cash,Bi-Weekly,0,14,2,32,2,2,1,0,1,5,0,0,1,1,1,1,0,0,0,0,,1,0.1892872241740786
3473,-0.8594483448512854,Female,Blouse,Clothing,-0.7501094643553176,Georgia,S,White,Summer,0.3491697572457584,No,Bank Transfer,Free Shipping,No,No,-0.7166038720485968,Debit Card,Weekly,0,2,1,9,2,23,2,0,0,2,0,0,3,6,0,0,0,0,0,0,,1,-2.6468585501773205
3474,1.245034034677437,Female,Dress,Clothing,-0.8345605234042844,Kansas,M,Cyan,Spring,-1.7454191269704884,No,Credit Card,Express,No,No,-0.9935110679059723,Cash,Weekly,0,5,1,15,1,5,1,0,2,1,0,0,1,6,0,0,0,0,0,0,Young Adult,0,-3.0890889008847315
3475,-0.20179760124855964,Female,Pants,Clothing,0.9389117166240205,Maine,M,Cyan,Winter,0.9077267930367581,No,PayPal,Store Pickup,No,No,-0.508923475155565,Venmo,Monthly,0,13,1,18,1,5,3,0,4,5,0,0,5,4,1,0,0,0,0,0,,1,1.9119458355730858
3476,0.25855791927334837,Female,Sneakers,Footwear,1.1922648937709213,South Carolina,M,Orange,Spring,0.9077267930367581,No,Debit Card,Express,No,No,-1.13196466583466,Cash,Quarterly,0,20,2,39,1,14,1,0,3,1,0,0,1,5,1,0,0,0,0,0,Young Adult,0,-3.0890889008847315
3477,1.5738594064787998,Female,Boots,Footwear,1.6567457185402392,South Carolina,XL,Orange,Summer,-0.7679443143362397,No,Credit Card,Free Shipping,No,No,-0.9935110679059723,Cash,Weekly,0,3,2,39,3,14,2,0,2,2,0,0,1,6,1,0,0,0,0,0,Young Adult,0,3.019915543557773
3478,0.5873832910747112,Female,Handbag,Accessories,1.0655883051974708,Kentucky,S,Teal,Spring,0.06989123935025852,No,PayPal,Store Pickup,No,No,0.875612504131313,Debit Card,Bi-Weekly,0,7,0,16,2,20,1,0,4,5,0,0,3,1,1,1,0,0,0,0,Young Adult,0,0.5681281729836816
3479,-0.5306229730499226,Female,Handbag,Accessories,-0.11672652148806578,Arizona,M,Magenta,Fall,1.1870053109322567,No,PayPal,Store Pickup,No,No,1.1525196999886884,PayPal,Quarterly,0,7,0,2,1,11,0,0,4,5,0,0,4,5,0,1,0,0,0,0,,1,-0.05422785282228971
3480,0.12702777055280323,Female,Sweater,Clothing,-0.15895205101254922,New York,S,Orange,Summer,1.605923087775507,No,PayPal,Standard,No,No,1.0832929010243446,Cash,Monthly,0,23,1,31,2,14,2,0,4,4,0,0,1,4,0,1,0,0,0,0,Young Adult,0,-0.07629846524912234
3481,-1.5170990884540112,Female,Sandals,Footwear,0.8122351280505701,New Hampshire,L,Peach,Winter,-0.3490265374929906,No,Cash,Free Shipping,No,No,1.3602000968817203,PayPal,Monthly,0,14,2,28,0,15,3,0,1,2,0,0,4,4,1,1,0,0,0,0,,1,0.34413824875428545
3482,0.5216182167144386,Female,Socks,Clothing,0.30552877375676873,Ohio,S,Maroon,Summer,-0.4886657964407405,No,Credit Card,Store Pickup,No,No,1.0832929010243446,Debit Card,Bi-Weekly,0,21,1,34,2,12,2,0,2,5,0,0,3,1,1,1,0,0,0,0,Young Adult,0,0.1466566576435516
